zillaID,constituencyID,name,img,party,affidavit,election_fund,tax_return
37,83,মোঃ সুমন কবির,https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/0db329a375254e1c97e2a2a706e6ac13_0_2.jpg?filePath=0/candidates/,গণঅধিকার পরিষদ (জিওপি),মোঃ সুমন কবির_হলফনামা | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/be5fff7c155047138e9fef3fd58472c5_0_2.pdf?filePath=0/candidates/&format=2,মোঃ সুমন কবির_নির্বাচনী ব্যয় ও ব্যক্তিগত সম্পদের বিবরণী | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/2889f0da277542798b48bc59cc04a7ac_0_2.pdf?filePath=0/candidates/&format=2,মোঃ সুমন কবির_আয়কর রিটার্ন | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/9b87c2d1c5ff43c2b10176f75f54e331_0_2.pdf?filePath=0/candidates/&format=2
37,83,মাওঃ সরোয়ার হোসেন,https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/91c243ee23cc4a59a826bc3c94372b66_0_2.jpg?filePath=0/candidates/,ইসলামী আন্দোলন বাংলাদেশ,মাওঃ সরোয়ার হোসেন_হলফনামা | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/d1c7384c5b7a49a7b5784bb9c5bd70d0_0_2.pdf?filePath=0/candidates/&format=2,মাওঃ সরোয়ার হোসেন_নির্বাচনী ব্যয় ও ব্যক্তিগত সম্পদের বিবরণী | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/3af81e85937a444c81973530711f3b82_0_2.pdf?filePath=0/candidates/&format=2,মাওঃ সরোয়ার হোসেন_আয়কর রিটার্ন | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/18089c8d0b974616b507112b3b12adac_0_2.pdf?filePath=0/candidates/&format=2
37,83,মুজাহিদুল ইসলাম,https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/8d331e8a3e054006831a1d0adf6d8576_0_2.jpg?filePath=0/candidates/,আমার বাংলাদেশ পার্টি (এবি পার্টি),মুজাহিদুল ইসলাম_হলফনামা | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/3a17f0e31f0b42a1abf7b37a0b8191ff_0_2.pdf?filePath=0/candidates/&format=2,মুজাহিদুল ইসলাম_নির্বাচনী ব্যয় ও ব্যক্তিগত সম্পদের বিবরণী | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/d03399c1b3954b9bbe40b4d36f7947b0_0_2.pdf?filePath=0/candidates/&format=2,মুজাহিদুল ইসলাম_আয়কর রিটার্ন | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/ea6286dee9354ee9a060277d274d925c_0_2.pdf?filePath=0/candidates/&format=2
37,84,মীর আমিনুল ইসলাম,https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/fc98618472244708a8b640838303aad3_0_2.jpg?filePath=0/candidates/,স্বতন্ত্র,মীর আমিনুল ইসলাম_হলফনামা | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/5b4586eac9244ec7842ca0c672bc5b2a_0_2.pdf?filePath=0/candidates/&format=2,মীর আমিনুল ইসলাম_নির্বাচনী ব্যয় ও ব্যক্তিগত সম্পদের বিবরণী | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/0371adcf710c44ad9b03c5a6529edfb8_0_2.pdf?filePath=0/candidates/&format=2,মীর আমিনুল ইসলাম_আয়কর রিটার্ন | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/6c9c08b633ca4fc492b444c993b02d55_0_2.pdf?filePath=0/candidates/&format=2
37,84,মুর্শিদা খাতুন,https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/e11e28f765434b42846c30c80e571bfc_0_2.jpg?filePath=0/candidates/,স্বতন্ত্র,মুর্শিদা খাতুন_হলফনামা | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/a25ec9c0e3774feb98b1bf056a809ccf_0_2.pdf?filePath=0/candidates/&format=2,মুর্শিদা খাতুন_নির্বাচনী ব্যয় ও ব্যক্তিগত সম্পদের বিবরণী | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/35211096f1e9404dba97747ac99c90d0_0_2.pdf?filePath=0/candidates/&format=2,মুর্শিদা খাতুন_আয়কর রিটার্ন | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/39ca316b04314e37820ec33e7504e41a_0_2.pdf?filePath=0/candidates/&format=2
37,84,মোঃ আবু তালিব,https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/54d95eda8ecf4850851a2bf0886773f0_0_2.jpg?filePath=0/candidates/,বাংলাদেশ জামায়াতে ইসলামী,মোঃ আবু তালিব_হলফনামা | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/dd435ece6f8c495190ec78ed905cedf2_0_2.pdf?filePath=0/candidates/&format=2,মোঃ আবু তালিব_নির্বাচনী ব্যয় ও ব্যক্তিগত সম্পদের বিবরণী | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/f25d4d7addd84dec9c6715e6df719651_0_2.pdf?filePath=0/candidates/&format=2,মোঃ আবু তালিব_আয়কর রিটার্ন | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/b3e8b8eca2c943f398d878e22684c9b4_0_2.pdf?filePath=0/candidates/&format=2
37,84,মোঃ সাইফুল ইসলাম ফিরোজ,https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/ab8be199a3bc44abb02110fbf8a65b71_0_2.jpg?filePath=0/candidates/,স্বতন্ত্র,মোঃ সাইফুল ইসলাম ফিরোজ_হলফনামা | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/4e1e3bf7216f45d89758891451a7f3d5_0_2.pdf?filePath=0/candidates/&format=2,মোঃ সাইফুল ইসলাম ফিরোজ_নির্বাচনী ব্যয় ও ব্যক্তিগত সম্পদের বিবরণী | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/42b00e6e11de4312b54fe0a9f93f1f82_0_2.pdf?filePath=0/candidates/&format=2,মোঃ সাইফুল ইসলাম ফিরোজ_আয়কর রিটার্ন | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/f588f603e0a743a688ea3d85fe06361d_0_2.pdf?filePath=0/candidates/&format=2
37,84,এমদাদুল ইসলাম (বাচ্চু),https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/6cc253eeeaba4672a78d376aef2c5a5c_0_2.jpg?filePath=0/candidates/,জাতীয় পার্টি - জেপি,এমদাদুল ইসলাম (বাচ্চু)_হলফনামা | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/108953fb85ea44fb906d7023f2eaf05c_0_2.pdf?filePath=0/candidates/&format=2,এমদাদুল ইসলাম (বাচ্চু)_নির্বাচনী ব্যয় ও ব্যক্তিগত সম্পদের বিবরণী | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/2c71adf4401d449087c973b5e73a905b_0_2.pdf?filePath=0/candidates/&format=2,এমদাদুল ইসলাম (বাচ্চু)_আয়কর রিটার্ন | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/95a954a403294950b54c15305b2f9785_0_2.pdf?filePath=0/candidates/&format=2
37,84,মোঃ ওবায়দুল হক রাসেল,https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/3dd94a46c37043839db6094afeb07635_0_2.jpg?filePath=0/candidates/,স্বতন্ত্র,মোঃ ওবায়দুল হক রাসেল_হলফনামা | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/d978e5c9f1144c93a146eaf46c369a20_0_2.pdf?filePath=0/candidates/&format=2,মোঃ ওবায়দুল হক রাসেল_নির্বাচনী ব্যয় ও ব্যক্তিগত সম্পদের বিবরণী | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/af2dc3ab5d0c4d2bad53d06bf5b232cf_0_2.pdf?filePath=0/candidates/&format=2,মোঃ ওবায়দুল হক রাসেল_আয়কর রিটার্ন | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/02873f1590fd4da49c106516d736d25d_0_2.pdf?filePath=0/candidates/&format=2
37,84,মোঃ রাশেদ খাঁন,https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/ddd6deab2dd741379808d4dd194fd2e8_0_2.JPG?filePath=0/candidates/,বাংলাদেশ জাতীয়তাবাদী দল - বি.এন.পি,মোঃ রাশেদ খাঁন_হলফনামা | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/ce365a47ee5044668fc953d865c78689_0_2.pdf?filePath=0/candidates/&format=2,মোঃ রাশেদ খাঁন_নির্বাচনী ব্যয় ও ব্যক্তিগত সম্পদের বিবরণী | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/e40cfdd56e6546f990541df89eefdd4f_0_2.pdf?filePath=0/candidates/&format=2,মোঃ রাশেদ খাঁন_আয়কর রিটার্ন | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/53ed0a315d4f44d197b32cb3fef2fd2f_0_2.pdf?filePath=0/candidates/&format=2
37,84,খনিয়া খানম,https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/dbe24315fc7e40289deeeaf36c397af2_0_2.jpg?filePath=0/candidates/,গণফোরাম,খনিয়া খানম_হলফনামা | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/1f33293bcf8f45569c1dac44d2bb7f6c_0_2.pdf?filePath=0/candidates/&format=2,খনিয়া খানম_নির্বাচনী ব্যয় ও ব্যক্তিগত সম্পদের বিবরণী | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/1265fdb2b6a348f085e3597d94303692_0_2.pdf?filePath=0/candidates/&format=2,খনিয়া খানম_আয়কর রিটার্ন | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/f92055daeebb4fbb873f268210ef6df5_0_2.pdf?filePath=0/candidates/&format=2
37,84,আব্দুল জলিল,https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/fef522ad14d645079d6266efb2a93bda_0_2.jpg?filePath=0/candidates/,ইসলামী আন্দোলন বাংলাদেশ,আব্দুল জলিল_হলফনামা | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/7646633f85e9476aa2f65754e814513a_0_2.pdf?filePath=0/candidates/&format=2,আব্দুল জলিল_নির্বাচনী ব্যয় ও ব্যক্তিগত সম্পদের বিবরণী | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/268277e46c374653bb2c7c35f6bb9ef4_0_2.pdf?filePath=0/candidates/&format=2,আব্দুল জলিল_আয়কর রিটার্ন | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/cf3234c687e94c6781dc4f5b0f614c79_0_2.pdf?filePath=0/candidates/&format=2
38,85,মোঃ আবুল হাসান জহির,https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/267bc529052a4b358fac262ef28c0e4d_0_2.jpg?filePath=0/candidates/,স্বতন্ত্র,মোঃ আবুল হাসান জহির_হলফনামা | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/25f4c32b6b8848bd92acce947fd3960c_0_2.pdf?filePath=0/candidates/&format=2,মোঃ আবুল হাসান জহির_নির্বাচনী ব্যয় ও ব্যক্তিগত সম্পদের বিবরণী | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/62f22885f3be4b81bedfd9f474d0e454_0_2.pdf?filePath=0/candidates/&format=2,মোঃ আবুল হাসান জহির_আয়কর রিটার্ন | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/e471f8bf2e774315924bb1696ca8d8ed_0_2.pdf?filePath=0/candidates/&format=2
38,85,মোঃ মফিকুল হাসান তৃপ্তি,https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/f41aef94cebc4bbf91949d9bf72502ad_0_2.jpg?filePath=0/candidates/,বাংলাদেশ জাতীয়তাবাদী দল - বি.এন.পি,মোঃ মফিকুল হাসান তৃপ্তি_হলফনামা | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/b23183282a494b7ab4d531fb741f170b_0_2.pdf?filePath=0/candidates/&format=2,মোঃ মফিকুল হাসান তৃপ্তি_নির্বাচনী ব্যয় ও ব্যক্তিগত সম্পদের বিবরণী | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/d391915d02c34c6c8a60fb352d715068_0_2.pdf?filePath=0/candidates/&format=2,মোঃ মফিকুল হাসান তৃপ্তি_আয়কর রিটার্ন | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/80bc5c57bdee4fbe8e5a885004e958b4_0_2.pdf?filePath=0/candidates/&format=2
38,85,মোঃ বক্তিয়ার রহমান,https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/080f7ab636394bdd9926213d3ad86bb3_0_2.jpg?filePath=0/candidates/,ইসলামী আন্দোলন বাংলাদেশ,মোঃ বক্তিয়ার রহমান_হলফনামা | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/8f8ba9ec99314791a9d55e7208176175_0_2.pdf?filePath=0/candidates/&format=2,মোঃ বক্তিয়ার রহমান_নির্বাচনী ব্যয় ও ব্যক্তিগত সম্পদের বিবরণী | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/e8e216e9090e4ffda7682f5dd0748ab2_0_2.pdf?filePath=0/candidates/&format=2,মোঃ বক্তিয়ার রহমান_আয়কর রিটার্ন | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/46912212d59c40dbaad6b05536a22c50_0_2.pdf?filePath=0/candidates/&format=2
38,85,মুহাম্মাদ আজীজুর রহমান.,https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/c6a424111e6e4e9aaae7acbbaeae3cad_0_2.jpg?filePath=0/candidates/,বাংলাদেশ জামায়াতে ইসলামী,মুহাম্মাদ আজীজুর রহমান._হলফনামা | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/c8125d13d26d4445be1b7f6b5007733d_0_2.pdf?filePath=0/candidates/&format=2,মুহাম্মাদ আজীজুর রহমান._নির্বাচনী ব্যয় ও ব্যক্তিগত সম্পদের বিবরণী | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/4088b2b2a45c44edacf84c75f417681b_0_2.pdf?filePath=0/candidates/&format=2,মুহাম্মাদ আজীজুর রহমান._আয়কর রিটার্ন | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/fd6585a765d14103a0f1b0371b55c86e_0_2.pdf?filePath=0/candidates/&format=2
38,85,মোঃ নুরুজ্জামান লিটন,https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/8994d4362d2f423a93c74d24b6061ff3_0_2.jpg?filePath=0/candidates/,বাংলাদেশ জাতীয়তাবাদী দল - বি.এন.পি,মোঃ নুরুজ্জামান লিটন_হলফনামা | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/99e200a8e0a04e74aa8e347accaf9426_0_2.pdf?filePath=0/candidates/&format=2,মোঃ নুরুজ্জামান লিটন_নির্বাচনী ব্যয় ও ব্যক্তিগত সম্পদের বিবরণী | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/125539bc0b124392961e015277542988_0_2.pdf?filePath=0/candidates/&format=2,মোঃ নুরুজ্জামান লিটন_আয়কর রিটার্ন | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/a63a791c296c474f98eb94285fc19c0d_0_2.pdf?filePath=0/candidates/&format=2
38,85,মো শাহজাহান আলী গোলদার,https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/4539f9696c3141328087704b80fb7346_0_2.jpg?filePath=0/candidates/,স্বতন্ত্র,মো: শাহজাহান আলী গোলদার_হলফনামা | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/92234984155a4c54abca13e335340809_0_2.pdf?filePath=0/candidates/&format=2,মো: শাহজাহান আলী গোলদার_নির্বাচনী ব্যয় ও ব্যক্তিগত সম্পদের বিবরণী | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/64cef4c712b241d7aa2c363b5e5a0b67_0_2.pdf?filePath=0/candidates/&format=2,মো: শাহজাহান আলী গোলদার_আয়কর রিটার্ন | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/29322b9ceeff42f290aa3e02dcd47cf8_0_2.pdf?filePath=0/candidates/&format=2
38,85,মোঃ জাহাঙ্গীর আলম চঞ্চল,https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/3918dfd0c5d648b29d6996ea7fa4b7f9_0_2.jpg?filePath=0/candidates/,জাতীয় পার্টি,মোঃ জাহাঙ্গীর আলম চঞ্চল_হলফনামা | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/88e6066c4d5b4affaeee1c60b906322d_0_2.pdf?filePath=0/candidates/&format=2,মোঃ জাহাঙ্গীর আলম চঞ্চল_নির্বাচনী ব্যয় ও ব্যক্তিগত সম্পদের বিবরণী | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/9f8d9a9ac3e3440ebadf4cf7f709b575_0_2.pdf?filePath=0/candidates/&format=2,মোঃ জাহাঙ্গীর আলম চঞ্চল_আয়কর রিটার্ন | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/eaa5c8ce860c4135973b77d5834bdba0_0_2.pdf?filePath=0/candidates/&format=2
38,86,মোঃ শামছুল হক,https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/72fdb4c690394f37aa40177b0196ed4c_0_2.jpg?filePath=0/candidates/,বাংলাদেশ ন্যাশনালিস্ট ফ্রন্ট (বিএনএফ),মোঃ শামছুল হক_হলফনামা | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/9328a1214fbc4e6f9d09177b92a1025f_0_2.pdf?filePath=0/candidates/&format=2,মোঃ শামছুল হক_নির্বাচনী ব্যয় ও ব্যক্তিগত সম্পদের বিবরণী | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/9294194952494facb22daf230431f601_0_2.pdf?filePath=0/candidates/&format=2,মোঃ শামছুল হক_আয়কর রিটার্ন | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/c154c4c527cf4b90aa89f7f3e7b16cb6_0_2.pdf?filePath=0/candidates/&format=2
38,86,মোঃ মেহেদী হাসান,https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/2f5aeabdefbb4fafb990c2c6feb827df_0_2.jpg?filePath=0/candidates/,স্বতন্ত্র,মোঃ মেহেদী হাসান_হলফনামা | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/8de27cc3d7ca462e8b87e201763ac569_0_2.pdf?filePath=0/candidates/&format=2,মোঃ মেহেদী হাসান_নির্বাচনী ব্যয় ও ব্যক্তিগত সম্পদের বিবরণী | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/61e785a26ed2481d9d65d49ca69fdb18_0_2.pdf?filePath=0/candidates/&format=2,মোঃ মেহেদী হাসান_আয়কর রিটার্ন | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/59e1b1b2b1d74bc0822d9e6e68fb0af8_0_2.pdf?filePath=0/candidates/&format=2
38,86,মোঃ ইমরান খান,https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/9d1eb42fd28f48d7a174ac6f1578315f_0_2.jpg?filePath=0/candidates/,বাংলাদেশের সমাজতান্ত্রিক দল-বাসদ,মোঃ ইমরান খান_হলফনামা | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/432f38c128b44abaa545e82fa96087f6_0_2.pdf?filePath=0/candidates/&format=2,মোঃ ইমরান খান_নির্বাচনী ব্যয় ও ব্যক্তিগত সম্পদের বিবরণী | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/fcd688021f30422690d0d8ef483843b7_0_2.pdf?filePath=0/candidates/&format=2,মোঃ ইমরান খান_আয়কর রিটার্ন | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/8ac9770d695f45f883f795c7e9adc04b_0_2.pdf?filePath=0/candidates/&format=2
38,86,মোঃ জহুরুল ইসলাম,https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/6c97487e6be44f8da54fd6527fad4117_0_2.jpg?filePath=0/candidates/,স্বতন্ত্র,মোঃ জহুরুল ইসলাম_হলফনামা | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/e25d8135069848acbe3f57d956bb8a52_0_2.pdf?filePath=0/candidates/&format=2,মোঃ জহুরুল ইসলাম_নির্বাচনী ব্যয় ও ব্যক্তিগত সম্পদের বিবরণী | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/c03a2859803348d2956e233ba12ca2ba_0_2.pdf?filePath=0/candidates/&format=2,মোঃ জহুরুল ইসলাম_আয়কর রিটার্ন | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/5d92a88824494fa3b02f5876d4573726_0_2.pdf?filePath=0/candidates/&format=2
38,86,মোছাঃ সাবিরা সুলতানা,https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/e4df50afc73d4cd1b978d8175117d3d3_0_2.jpeg?filePath=0/candidates/,বাংলাদেশ জাতীয়তাবাদী দল - বি.এন.পি,মোছাঃ সাবিরা সুলতানা_হলফনামা | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/a61d5bf008924ec5b0346aed8cdcc8f6_0_2.pdf?filePath=0/candidates/&format=2,মোছাঃ সাবিরা সুলতানা_নির্বাচনী ব্যয় ও ব্যক্তিগত সম্পদের বিবরণী | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/938a452b6b71475692f1aa45396a9ce2_0_2.pdf?filePath=0/candidates/&format=2,মোছাঃ সাবিরা সুলতানা_আয়কর রিটার্ন | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/7f81c31ff6024e13bcc418c6c36b6777_0_2.pdf?filePath=0/candidates/&format=2
38,86,রিপন মাহমুদ,https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/72c8b08e6d39455e838bbd9ca919abfc_0_2.jpg?filePath=0/candidates/,আমার বাংলাদেশ পার্টি (এবি পার্টি),রিপন মাহমুদ_হলফনামা | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/066a5104598d4a139ed5cbc7391f7db4_0_2.pdf?filePath=0/candidates/&format=2,রিপন মাহমুদ_নির্বাচনী ব্যয় ও ব্যক্তিগত সম্পদের বিবরণী | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/a08dc749b6b84510b2ee87abd855ab6b_0_2.pdf?filePath=0/candidates/&format=2,রিপন মাহমুদ_আয়কর রিটার্ন | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/236942a4c5fe40e3a67b8784920019d5_0_2.pdf?filePath=0/candidates/&format=2
38,86,মোঃ ফিরোজ শাহ,https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/640e3c3f6d2c4826bc043d1f1b69107d_0_2.jpg?filePath=0/candidates/,জাতীয় পার্টি,মোঃ ফিরোজ শাহ_হলফনামা | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/9bbce952dc894eb9b17841d5011c770c_0_2.pdf?filePath=0/candidates/&format=2,মোঃ ফিরোজ শাহ_নির্বাচনী ব্যয় ও ব্যক্তিগত সম্পদের বিবরণী | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/9e79827b6e674032817b7a628619bcd9_0_2.pdf?filePath=0/candidates/&format=2,মোঃ ফিরোজ শাহ_আয়কর রিটার্ন | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/765b0eeb13a7492aae9962be5c6f3c6d_0_2.pdf?filePath=0/candidates/&format=2
38,86,মোহাম্মদ মোসলেহউদ্দিন ফরিদ,https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/1722763bf983497f95f257dc31fa05c0_0_2.jpg?filePath=0/candidates/,বাংলাদেশ জামায়াতে ইসলামী,মোহাম্মদ মোসলেহউদ্দিন ফরিদ_হলফনামা | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/6418316d8ee6465e9235006ee8f1e904_0_2.pdf?filePath=0/candidates/&format=2,মোহাম্মদ মোসলেহউদ্দিন ফরিদ_নির্বাচনী ব্যয় ও ব্যক্তিগত সম্পদের বিবরণী | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/299eafeaaeed46a7b36577fe11d57434_0_2.pdf?filePath=0/candidates/&format=2,মোহাম্মদ মোসলেহউদ্দিন ফরিদ_আয়কর রিটার্ন | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/f6991ca450514db9a7e08790949ab32e_0_2.pdf?filePath=0/candidates/&format=2
38,86,মোহাম্মদ ইসহক,https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/48f2ec086eef4df88243348963726322_0_2.jpg?filePath=0/candidates/,বাংলাদেশ জাতীয়তাবাদী দল - বি.এন.পি,মোহাম্মদ ইসহক_হলফনামা | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/28819a555174415bb5ca388844ae5b84_0_2.pdf?filePath=0/candidates/&format=2,মোহাম্মদ ইসহক_নির্বাচনী ব্যয় ও ব্যক্তিগত সম্পদের বিবরণী | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/6d2e378691634a9d9406e5fdc01290fc_0_2.pdf?filePath=0/candidates/&format=2,মোহাম্মদ ইসহক_আয়কর রিটার্ন | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/cadd8e4373264d89b1374e884f05e06e_0_2.pdf?filePath=0/candidates/&format=2
38,86,মোছাঃ সাবিরা সুলতানা,https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/ba84c788fc4540cdba1378061a15bfee_0_2.jpg?filePath=0/candidates/,বাংলাদেশ জাতীয়তাবাদী দল - বি.এন.পি,মোছাঃ সাবিরা সুলতানা_হলফনামা | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/2f260538726147a4b8cf5fe0a33f5975_0_2.pdf?filePath=0/candidates/&format=2,মোছাঃ সাবিরা সুলতানা_নির্বাচনী ব্যয় ও ব্যক্তিগত সম্পদের বিবরণী | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/088df9b4e7c042309cd0eb7186a4e610_0_2.pdf?filePath=0/candidates/&format=2,মোছাঃ সাবিরা সুলতানা_আয়কর রিটার্ন | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/d4aa7300aa6c4bcf9438675574fa1d8a_0_2.pdf?filePath=0/candidates/&format=2
